item_name,category_name,item_price_in_php,stocks
"Lian Li Edge 1000watts PSU black color, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1000 BLACK",Psu,9199.0,1
"Lian Li Edge 1000watts PSU white color, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1000 WHITE",Psu,9650.0,1
"Lian Li Edge 1300watts PSU black color, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1300 BLACK",Psu,10999.0,0
"Lian Li Edge 1300watts PSU white color, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG1300 WHITE",Psu,11425.0,0
"Asus TUF 750watts PSU black color, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-750G",Psu,7125.0,3
"Asus TUF 850watts PSU black color, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-850G",Psu,8099.0,2
"Asus TUF 1000watts PSU black color, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-1000G",Psu,9850.0,3
"Asus TUF 1200watts PSU black color, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-1200G",Psu,10999.0,3
"Asus ROG Loki 750watts PSU black color, SFX-L, platinum, modular, ATX3.0 PCIE5, pn: ROG-LOKI-750P-SFX-L-GAMING",Psu,8350.0,1
"Asus TUF 1000watts PSU white color, gold, modular, ATX3.0 PCIE5, pn: TUF-GAMING-1000G-WHITE",Psu,10799.0,2
"Gigabyte 750watts PSU black color, gold, full modular, pn: GP-UD750GM",Psu,5325.0,3
"Gigabyte 750watts PSU black color, gold, full modular, ATX 3.0 PCIE5, pn: GP-UD750GM-PG5",Psu,5999.0,4
